Ref	Pos	Starts	Ends
snR17a_snoRNA	268	0	0
snR17a_snoRNA	269	0	0
snR17a_snoRNA	270	0	0
snR17a_snoRNA	271	0	0
snR17a_snoRNA	272	1	0
snR17a_snoRNA	273	0	0
snR17a_snoRNA	274	0	0
snR17a_snoRNA	275	0	0
snR17a_snoRNA	276	0	0
snR17a_snoRNA	277	0	0
snR17a_snoRNA	278	0	0
snR17a_snoRNA	279	0	0
snR17a_snoRNA	280	0	0
snR17a_snoRNA	281	0	0
snR17a_snoRNA	282	0	0
snR17a_snoRNA	283	0	0
snR17a_snoRNA	284	0	0
snR17a_snoRNA	285	0	0
snR17a_snoRNA	286	0	0
snR17a_snoRNA	287	0	0
snR17a_snoRNA	288	0	0
snR17a_snoRNA	289	0	0
snR17a_snoRNA	290	0	0
snR17a_snoRNA	291	1	0
snR17a_snoRNA	292	0	0
snR17a_snoRNA	293	0	0
snR17a_snoRNA	294	0	0
snR17a_snoRNA	295	1	0
snR17a_snoRNA	296	0	0
snR17a_snoRNA	297	0	0
snR17a_snoRNA	298	0	0
snR17a_snoRNA	299	0	0
snR17a_snoRNA	300	0	0
snR17a_snoRNA	301	0	0
snR17a_snoRNA	302	0	0
snR17a_snoRNA	303	1	0
snR17a_snoRNA	304	0	0
snR17a_snoRNA	305	0	0
snR17a_snoRNA	306	2	0
snR17a_snoRNA	307	0	0
snR17a_snoRNA	308	1	0
snR17a_snoRNA	309	0	0
snR17a_snoRNA	310	0	0
snR17a_snoRNA	311	1	0
snR17a_snoRNA	312	0	0
snR17a_snoRNA	313	1	0
snR17a_snoRNA	314	0	0
snR17a_snoRNA	315	1	0
snR17a_snoRNA	316	0	0
snR17a_snoRNA	317	0	0
snR17a_snoRNA	318	0	0
snR17a_snoRNA	319	0	0
snR17a_snoRNA	320	0	0
snR17a_snoRNA	321	0	0
snR17a_snoRNA	322	0	0
snR17a_snoRNA	323	0	0
snR17a_snoRNA	324	0	0
snR17a_snoRNA	325	1	0
snR17a_snoRNA	326	2	0
snR17a_snoRNA	327	0	0
snR17a_snoRNA	328	4	0
snR17a_snoRNA	329	0	0
snR17a_snoRNA	330	4	0
snR17a_snoRNA	331	14	0
snR17a_snoRNA	332	21	0
snR17a_snoRNA	333	68	0
snR57_snoRNA	0	0	0
snR57_snoRNA	1	0	0
snR57_snoRNA	2	0	0
snR57_snoRNA	3	0	0
snR57_snoRNA	4	0	0
snR57_snoRNA	5	0	0
snR57_snoRNA	6	0	0
snR57_snoRNA	7	0	0
snR57_snoRNA	8	0	0
snR57_snoRNA	9	0	0
snR57_snoRNA	10	0	0
snR57_snoRNA	11	0	0
snR57_snoRNA	12	0	0
snR57_snoRNA	13	0	0
snR57_snoRNA	14	0	0
snR57_snoRNA	15	0	0
snR57_snoRNA	16	0	0
snR57_snoRNA	17	0	0
snR57_snoRNA	18	0	0
snR57_snoRNA	19	0	0
snR57_snoRNA	20	0	0
snR57_snoRNA	21	0	0
snR57_snoRNA	22	0	0
snR57_snoRNA	23	0	0
snR57_snoRNA	24	0	0
snR57_snoRNA	25	0	0
snR57_snoRNA	26	0	0
snR57_snoRNA	27	0	0
snR57_snoRNA	28	0	0
snR57_snoRNA	29	0	0
snR57_snoRNA	30	0	0
snR57_snoRNA	31	0	0
snR57_snoRNA	32	0	0
snR57_snoRNA	33	0	0
snR57_snoRNA	34	0	0
snR57_snoRNA	35	0	0
snR57_snoRNA	36	0	0
snR57_snoRNA	37	0	0
snR57_snoRNA	38	0	0
snR57_snoRNA	39	0	0
snR57_snoRNA	40	0	0
snR57_snoRNA	41	0	0
snR57_snoRNA	42	0	0
snR57_snoRNA	43	0	0
snR57_snoRNA	44	0	0
snR57_snoRNA	45	0	0
snR57_snoRNA	46	0	0
snR57_snoRNA	47	0	0
snR57_snoRNA	48	0	0
snR57_snoRNA	49	0	0
snR57_snoRNA	50	0	0
snR57_snoRNA	51	0	0
snR57_snoRNA	52	0	0
snR57_snoRNA	53	0	0
snR57_snoRNA	54	0	0
snR57_snoRNA	55	0	0
snR57_snoRNA	56	0	0
snR57_snoRNA	57	0	0
snR57_snoRNA	58	0	0
snR57_snoRNA	59	0	0
snR57_snoRNA	60	0	0
snR57_snoRNA	61	0	0
snR57_snoRNA	62	0	0
snR57_snoRNA	63	0	0
snR57_snoRNA	64	0	0
snR57_snoRNA	65	0	0
snR57_snoRNA	66	0	0
snR57_snoRNA	67	0	0
snR57_snoRNA	68	0	0
snR57_snoRNA	69	0	0
snR57_snoRNA	70	0	0
snR57_snoRNA	71	0	0
snR57_snoRNA	72	0	0
snR57_snoRNA	73	0	0
snR57_snoRNA	74	0	0
snR57_snoRNA	75	0	0
snR57_snoRNA	76	0	0
snR57_snoRNA	77	0	0
snR57_snoRNA	78	0	0
snR57_snoRNA	79	0	0
snR57_snoRNA	80	0	0
snR57_snoRNA	81	0	0
snR57_snoRNA	82	0	0
snR57_snoRNA	83	0	0
snR57_snoRNA	84	0	0
snR57_snoRNA	85	0	0
snR57_snoRNA	86	0	0
snR57_snoRNA	87	0	0
snR57_snoRNA	88	0	0
snR62_snoRNA	0	0	0
snR62_snoRNA	1	0	0
snR62_snoRNA	2	0	0
snR62_snoRNA	3	0	0
snR62_snoRNA	4	0	0
snR62_snoRNA	5	0	0
snR62_snoRNA	6	0	0
snR62_snoRNA	7	0	0
snR62_snoRNA	8	0	0
snR62_snoRNA	9	0	0
snR62_snoRNA	10	0	0
snR62_snoRNA	11	0	0
snR62_snoRNA	12	0	0
snR62_snoRNA	13	0	0
snR62_snoRNA	14	0	0
snR62_snoRNA	15	0	0
snR62_snoRNA	16	0	0
snR62_snoRNA	17	0	0
snR62_snoRNA	18	0	0
snR62_snoRNA	19	0	0
snR62_snoRNA	20	0	0
snR62_snoRNA	21	0	0
snR62_snoRNA	22	0	0
snR62_snoRNA	23	0	0
snR62_snoRNA	24	0	0
snR62_snoRNA	25	0	0
snR62_snoRNA	26	0	0
snR62_snoRNA	27	0	0
snR62_snoRNA	28	0	0
snR62_snoRNA	29	0	0
snR62_snoRNA	30	0	0
snR62_snoRNA	31	0	0
snR62_snoRNA	32	0	0
snR62_snoRNA	33	0	0
snR62_snoRNA	34	0	0
snR62_snoRNA	35	0	0
snR62_snoRNA	36	0	0
snR62_snoRNA	37	0	0
snR62_snoRNA	38	0	0
snR62_snoRNA	39	0	0
snR62_snoRNA	40	0	0
snR62_snoRNA	41	0	0
snR62_snoRNA	42	0	0
snR62_snoRNA	43	0	0
snR62_snoRNA	44	0	0
snR62_snoRNA	45	0	0
snR62_snoRNA	46	0	0
snR62_snoRNA	47	0	0
snR62_snoRNA	48	0	0
snR62_snoRNA	49	0	0
snR62_snoRNA	50	0	0
snR62_snoRNA	51	0	0
snR62_snoRNA	52	0	0
snR62_snoRNA	53	0	0
snR62_snoRNA	54	0	0
snR62_snoRNA	55	0	0
snR62_snoRNA	56	0	0
snR62_snoRNA	57	0	0
snR62_snoRNA	58	0	0
snR62_snoRNA	59	0	0
snR62_snoRNA	60	0	0
snR62_snoRNA	61	0	0
snR62_snoRNA	62	0	0
snR62_snoRNA	63	0	0
snR62_snoRNA	64	0	0
snR62_snoRNA	65	0	0
snR62_snoRNA	66	0	0
snR62_snoRNA	67	0	0
snR62_snoRNA	68	0	0
snR62_snoRNA	69	0	0
snR62_snoRNA	70	0	0
snR62_snoRNA	71	0	0
snR62_snoRNA	72	0	0
snR62_snoRNA	73	0	0
snR62_snoRNA	74	0	0
snR62_snoRNA	75	0	0
snR62_snoRNA	76	0	0
snR62_snoRNA	77	0	0
snR62_snoRNA	78	0	0
snR62_snoRNA	79	0	0
snR62_snoRNA	80	0	0
snR62_snoRNA	81	0	0
snR62_snoRNA	82	0	0
snR62_snoRNA	83	0	0
snR62_snoRNA	84	0	0
snR62_snoRNA	85	0	0
snR62_snoRNA	86	0	0
snR62_snoRNA	87	0	0
snR62_snoRNA	88	0	0
snR62_snoRNA	89	0	0
snR62_snoRNA	90	0	0
snR62_snoRNA	91	0	0
snR62_snoRNA	92	0	0
snR62_snoRNA	93	0	0
snR62_snoRNA	94	0	0
snR62_snoRNA	95	0	0
snR62_snoRNA	96	0	0
snR62_snoRNA	97	0	0
snR62_snoRNA	98	0	0
snR62_snoRNA	99	0	0
snR62_snoRNA	100	0	0
snR56_snoRNA	0	0	0
snR56_snoRNA	1	0	0
snR56_snoRNA	2	0	0
snR56_snoRNA	3	0	0
snR56_snoRNA	4	0	0
snR56_snoRNA	5	0	0
snR56_snoRNA	6	0	0
snR56_snoRNA	7	0	0
snR56_snoRNA	8	0	0
snR56_snoRNA	9	0	0
snR56_snoRNA	10	0	0
snR56_snoRNA	11	0	0
snR56_snoRNA	12	0	0
snR56_snoRNA	13	0	0
snR56_snoRNA	14	0	0
snR56_snoRNA	15	0	0
snR56_snoRNA	16	0	0
snR56_snoRNA	17	0	0
snR56_snoRNA	18	0	0
snR56_snoRNA	19	0	0
snR56_snoRNA	20	0	0
snR56_snoRNA	21	0	0
snR56_snoRNA	22	0	0
snR56_snoRNA	23	0	0
snR56_snoRNA	24	0	0
snR56_snoRNA	25	0	0
snR56_snoRNA	26	0	0
snR56_snoRNA	27	0	0
snR56_snoRNA	28	0	0
snR56_snoRNA	29	0	0
snR56_snoRNA	30	0	0
snR56_snoRNA	31	0	0
snR56_snoRNA	32	0	0
snR56_snoRNA	33	0	0
snR56_snoRNA	34	0	0
snR56_snoRNA	35	0	0
snR56_snoRNA	36	0	0
snR56_snoRNA	37	0	0
snR56_snoRNA	38	0	0
snR56_snoRNA	39	0	0
snR56_snoRNA	40	0	0
snR56_snoRNA	41	0	0
snR56_snoRNA	42	0	0
snR56_snoRNA	43	0	0
snR56_snoRNA	44	0	0
snR56_snoRNA	45	0	0
snR56_snoRNA	46	0	0
snR56_snoRNA	47	0	0
snR56_snoRNA	48	0	0
snR56_snoRNA	49	0	0
snR56_snoRNA	50	0	0
snR56_snoRNA	51	0	0
snR56_snoRNA	52	0	0
snR56_snoRNA	53	0	0
snR56_snoRNA	54	0	0
snR56_snoRNA	55	0	0
snR56_snoRNA	56	0	0
snR56_snoRNA	57	0	0
snR56_snoRNA	58	0	0
snR56_snoRNA	59	0	0
snR56_snoRNA	60	0	0
snR56_snoRNA	61	0	0
snR56_snoRNA	62	0	0
snR56_snoRNA	63	0	0
snR56_snoRNA	64	0	0
snR56_snoRNA	65	0	0
snR56_snoRNA	66	0	0
snR56_snoRNA	67	0	0
snR56_snoRNA	68	0	0
snR56_snoRNA	69	0	0
snR56_snoRNA	70	0	0
snR56_snoRNA	71	0	0
snR56_snoRNA	72	0	0
snR56_snoRNA	73	0	0
snR56_snoRNA	74	0	0
snR56_snoRNA	75	0	0
snR56_snoRNA	76	0	0
snR56_snoRNA	77	0	0
snR56_snoRNA	78	0	0
snR56_snoRNA	79	0	0
snR56_snoRNA	80	0	0
snR56_snoRNA	81	0	0
snR56_snoRNA	82	0	0
snR56_snoRNA	83	0	0
snR56_snoRNA	84	0	0
snR56_snoRNA	85	0	0
snR56_snoRNA	86	0	0
snR56_snoRNA	87	0	0
snR56_snoRNA	88	0	0
snR31_snoRNA	0	0	0
snR31_snoRNA	1	0	0
snR31_snoRNA	2	0	0
snR31_snoRNA	3	0	0
snR31_snoRNA	4	0	0
snR31_snoRNA	5	0	0
snR31_snoRNA	6	0	0
snR31_snoRNA	7	0	0
snR31_snoRNA	8	0	3
snR31_snoRNA	9	0	4
snR31_snoRNA	10	0	5
snR31_snoRNA	11	0	1
snR31_snoRNA	12	0	1
snR31_snoRNA	13	0	0
snR31_snoRNA	14	0	0
snR31_snoRNA	15	0	1
snR31_snoRNA	16	0	0
snR31_snoRNA	17	0	0
snR31_snoRNA	18	0	0
snR31_snoRNA	19	0	0
snR31_snoRNA	20	0	0
snR31_snoRNA	21	0	0
snR31_snoRNA	22	0	0
snR31_snoRNA	23	0	0
snR31_snoRNA	24	0	0
snR31_snoRNA	25	0	0
snR31_snoRNA	26	0	0
snR31_snoRNA	27	0	0
snR31_snoRNA	28	0	0
snR31_snoRNA	29	0	0
snR31_snoRNA	30	0	0
snR31_snoRNA	31	0	0
snR31_snoRNA	32	0	0
snR31_snoRNA	33	0	0
snR31_snoRNA	34	0	0
snR31_snoRNA	35	0	0
snR31_snoRNA	36	0	0
snR31_snoRNA	37	0	0
snR31_snoRNA	38	0	0
snR31_snoRNA	39	0	0
snR31_snoRNA	40	0	0
snR31_snoRNA	41	0	0
snR31_snoRNA	42	0	0
snR31_snoRNA	43	0	0
snR31_snoRNA	44	0	0
snR31_snoRNA	45	0	0
snR31_snoRNA	46	0	0
snR31_snoRNA	47	0	0
snR31_snoRNA	48	0	0
snR31_snoRNA	49	0	0
snR31_snoRNA	50	0	0
snR31_snoRNA	51	0	0
snR31_snoRNA	52	0	0
snR31_snoRNA	53	0	0
snR31_snoRNA	54	0	0
snR31_snoRNA	55	0	0
snR31_snoRNA	56	0	0
snR31_snoRNA	57	0	0
snR31_snoRNA	58	0	0
snR31_snoRNA	59	0	0
snR31_snoRNA	60	0	0
snR31_snoRNA	61	0	0
snR31_snoRNA	62	0	0
snR31_snoRNA	63	0	0
snR31_snoRNA	64	0	0
snR31_snoRNA	65	0	0
snR31_snoRNA	66	0	0
snR31_snoRNA	67	0	0
snR31_snoRNA	68	0	0
snR31_snoRNA	69	0	0
snR31_snoRNA	70	0	0
snR31_snoRNA	71	0	0
snR31_snoRNA	72	0	0
snR31_snoRNA	73	0	0
snR31_snoRNA	74	0	0
snR31_snoRNA	75	0	0
snR31_snoRNA	76	0	0
snR31_snoRNA	77	0	0
snR31_snoRNA	78	0	0
snR31_snoRNA	79	0	0
snR31_snoRNA	80	0	0
snR31_snoRNA	81	0	0
snR31_snoRNA	82	0	0
snR31_snoRNA	83	0	0
snR31_snoRNA	84	0	0
snR31_snoRNA	85	0	0
snR31_snoRNA	86	0	0
snR31_snoRNA	87	0	0
snR31_snoRNA	88	0	0
snR31_snoRNA	89	0	0
snR31_snoRNA	90	0	0
snR31_snoRNA	91	0	0
snR31_snoRNA	92	0	0
snR31_snoRNA	93	0	0
snR31_snoRNA	94	0	0
snR31_snoRNA	95	0	0
snR31_snoRNA	96	0	0
snR31_snoRNA	97	0	0
snR31_snoRNA	98	0	0
snR31_snoRNA	99	0	0
snR31_snoRNA	100	0	0
snR31_snoRNA	101	0	0
snR31_snoRNA	102	0	0
snR31_snoRNA	103	0	0
snR31_snoRNA	104	0	0
snR31_snoRNA	105	0	0
snR31_snoRNA	106	0	0
snR31_snoRNA	107	0	0
snR31_snoRNA	108	0	0
snR31_snoRNA	109	0	0
snR31_snoRNA	110	0	0
snR31_snoRNA	111	0	0
snR31_snoRNA	112	0	0
snR31_snoRNA	113	0	0
snR31_snoRNA	114	0	0
snR31_snoRNA	115	0	0
snR31_snoRNA	116	0	0
snR31_snoRNA	117	0	0
snR31_snoRNA	118	0	0
snR31_snoRNA	119	0	0
snR31_snoRNA	120	0	0
snR31_snoRNA	121	0	0
snR31_snoRNA	122	0	0
snR31_snoRNA	123	1	0
snR31_snoRNA	124	0	0
snR31_snoRNA	125	0	0
snR31_snoRNA	126	0	0
snR31_snoRNA	127	0	0
snR31_snoRNA	128	0	0
snR31_snoRNA	129	0	0
snR31_snoRNA	130	0	0
snR31_snoRNA	131	0	0
snR31_snoRNA	132	0	0
snR31_snoRNA	133	0	0
snR31_snoRNA	134	0	0
snR31_snoRNA	135	0	0
snR31_snoRNA	136	0	0
snR31_snoRNA	137	0	0
snR31_snoRNA	138	0	0
snR31_snoRNA	139	0	0
snR31_snoRNA	140	0	0
snR31_snoRNA	141	0	0
snR31_snoRNA	142	0	0
snR31_snoRNA	143	0	0
snR31_snoRNA	144	0	0
snR31_snoRNA	145	0	0
snR31_snoRNA	146	0	0
snR31_snoRNA	147	0	0
snR31_snoRNA	148	0	0
snR31_snoRNA	149	0	0
snR31_snoRNA	150	0	0
snR31_snoRNA	151	0	0
snR31_snoRNA	152	0	0
snR31_snoRNA	153	0	0
snR31_snoRNA	154	0	0
snR31_snoRNA	155	0	0
snR31_snoRNA	156	0	0
snR31_snoRNA	157	0	0
snR31_snoRNA	158	0	0
snR31_snoRNA	159	0	0
snR31_snoRNA	160	0	0
snR31_snoRNA	161	0	0
snR31_snoRNA	162	0	0
snR31_snoRNA	163	0	0
snR31_snoRNA	164	0	0
snR31_snoRNA	165	0	0
snR31_snoRNA	166	0	0
snR31_snoRNA	167	0	0
snR31_snoRNA	168	0	0
snR31_snoRNA	169	0	0
snR31_snoRNA	170	0	0
snR31_snoRNA	171	0	0
snR31_snoRNA	172	0	0
snR31_snoRNA	173	0	0
snR31_snoRNA	174	0	0
snR31_snoRNA	175	0	0
snR31_snoRNA	176	0	0
snR31_snoRNA	177	0	0
snR31_snoRNA	178	0	0
snR31_snoRNA	179	0	0
snR31_snoRNA	180	0	0
snR31_snoRNA	181	0	0
snR31_snoRNA	182	0	0
snR31_snoRNA	183	0	0
snR31_snoRNA	184	0	0
snR31_snoRNA	185	0	0
snR31_snoRNA	186	0	0
snR31_snoRNA	187	0	0
snR31_snoRNA	188	0	0
snR31_snoRNA	189	0	0
snR31_snoRNA	190	0	0
snR31_snoRNA	191	0	0
snR31_snoRNA	192	0	0
snR31_snoRNA	193	0	0
snR31_snoRNA	194	0	0
snR31_snoRNA	195	0	0
snR31_snoRNA	196	0	0
snR31_snoRNA	197	0	0
snR31_snoRNA	198	0	0
snR31_snoRNA	199	0	0
snR31_snoRNA	200	0	0
snR31_snoRNA	201	0	0
snR31_snoRNA	202	0	0
snR31_snoRNA	203	0	0
snR31_snoRNA	204	0	0
snR31_snoRNA	205	0	0
snR31_snoRNA	206	0	0
snR31_snoRNA	207	0	0
snR31_snoRNA	208	0	0
snR31_snoRNA	209	0	0
snR31_snoRNA	210	0	0
snR31_snoRNA	211	1	0
snR31_snoRNA	212	0	0
snR31_snoRNA	213	0	0
snR31_snoRNA	214	1	0
snR31_snoRNA	215	1	0
snR31_snoRNA	216	0	0
snR31_snoRNA	217	0	0
snR31_snoRNA	218	0	0
snR31_snoRNA	219	2	0
snR31_snoRNA	220	0	0
snR31_snoRNA	221	0	0
snR31_snoRNA	222	8	0
snR31_snoRNA	223	0	0
snR31_snoRNA	224	0	0
snR31_snoRNA	225	1	0
snR18_snoRNA	0	0	1
snR18_snoRNA	1	0	0
snR18_snoRNA	2	0	0
snR18_snoRNA	3	0	0
snR18_snoRNA	4	0	0
snR18_snoRNA	5	0	0
snR18_snoRNA	6	0	0
snR18_snoRNA	7	0	0
snR18_snoRNA	8	0	0
snR18_snoRNA	9	0	0
snR18_snoRNA	10	0	0
snR18_snoRNA	11	0	0
snR18_snoRNA	12	0	0
snR18_snoRNA	13	0	0
snR18_snoRNA	14	0	0
snR18_snoRNA	15	0	0
snR18_snoRNA	16	0	0
snR18_snoRNA	17	0	0
snR18_snoRNA	18	0	0
snR18_snoRNA	19	0	0
snR18_snoRNA	20	0	0
snR18_snoRNA	21	0	0
snR18_snoRNA	22	0	0
snR18_snoRNA	23	0	0
snR18_snoRNA	24	0	0
snR18_snoRNA	25	0	0
snR18_snoRNA	26	0	0
snR18_snoRNA	27	0	0
snR18_snoRNA	28	0	0
snR18_snoRNA	29	0	0
snR18_snoRNA	30	0	0
snR18_snoRNA	31	0	0
snR18_snoRNA	32	0	0
snR18_snoRNA	33	0	0
snR18_snoRNA	34	0	0
snR18_snoRNA	35	0	0
snR18_snoRNA	36	0	0
snR18_snoRNA	37	0	0
snR18_snoRNA	38	0	0
snR18_snoRNA	39	0	0
snR18_snoRNA	40	0	0
snR18_snoRNA	41	0	0
snR18_snoRNA	42	0	0
snR18_snoRNA	43	0	0
snR18_snoRNA	44	0	0
snR18_snoRNA	45	0	0
snR18_snoRNA	46	0	0
snR18_snoRNA	47	0	0
snR18_snoRNA	48	0	0
snR18_snoRNA	49	0	0
snR18_snoRNA	50	0	0
snR18_snoRNA	51	0	0
snR18_snoRNA	52	0	0
snR18_snoRNA	53	0	0
snR18_snoRNA	54	0	0
snR18_snoRNA	55	0	0
snR18_snoRNA	56	0	0
snR18_snoRNA	57	0	0
snR18_snoRNA	58	0	0
snR18_snoRNA	59	0	0
snR18_snoRNA	60	0	0
snR18_snoRNA	61	0	0
snR18_snoRNA	62	0	0
snR18_snoRNA	63	0	0
snR18_snoRNA	64	0	0
snR18_snoRNA	65	0	0
snR18_snoRNA	66	0	0
snR18_snoRNA	67	0	0
snR18_snoRNA	68	0	0
snR18_snoRNA	69	0	0
snR18_snoRNA	70	0	0
snR18_snoRNA	71	0	0
snR18_snoRNA	72	0	0
snR18_snoRNA	73	0	0
snR18_snoRNA	74	0	0
snR18_snoRNA	75	0	0
snR18_snoRNA	76	0	0
snR18_snoRNA	77	0	0
snR18_snoRNA	78	0	0
snR18_snoRNA	79	0	0
snR18_snoRNA	80	0	0
snR18_snoRNA	81	0	0
snR18_snoRNA	82	0	0
snR18_snoRNA	83	0	0
snR18_snoRNA	84	0	0
snR18_snoRNA	85	0	0
snR18_snoRNA	86	0	0
snR18_snoRNA	87	0	0
snR18_snoRNA	88	0	0
snR18_snoRNA	89	0	0
snR18_snoRNA	90	0	0
snR18_snoRNA	91	0	0
snR18_snoRNA	92	0	0
snR18_snoRNA	93	0	0
snR18_snoRNA	94	0	0
snR18_snoRNA	95	0	0
snR18_snoRNA	96	0	0
snR18_snoRNA	97	0	0
snR18_snoRNA	98	0	0
snR18_snoRNA	99	0	0
snR18_snoRNA	100	0	0
snR18_snoRNA	101	0	0
snR18_snoRNA	102	1	0
snR37_snoRNA	0	0	9
snR37_snoRNA	1	0	0
snR37_snoRNA	2	0	0
snR37_snoRNA	3	0	0
snR37_snoRNA	4	0	0
snR37_snoRNA	5	0	0
snR37_snoRNA	6	0	2
snR37_snoRNA	7	0	2
snR37_snoRNA	8	0	11
snR37_snoRNA	9	0	25
snR37_snoRNA	10	0	28
snR37_snoRNA	11	0	21
snR37_snoRNA	12	0	14
snR37_snoRNA	13	0	7
snR37_snoRNA	14	0	4
snR37_snoRNA	15	0	3
snR37_snoRNA	16	0	1
snR37_snoRNA	17	0	3
snR37_snoRNA	18	0	5
snR37_snoRNA	19	0	1
snR37_snoRNA	20	0	0
snR37_snoRNA	21	0	1
snR37_snoRNA	22	0	1
snR37_snoRNA	23	0	1
snR37_snoRNA	24	0	0
snR37_snoRNA	25	0	1
snR37_snoRNA	26	0	1
snR37_snoRNA	27	0	0
snR37_snoRNA	28	0	1
snR37_snoRNA	29	0	0
snR37_snoRNA	30	0	0
snR37_snoRNA	31	0	0
snR37_snoRNA	32	0	0
snR37_snoRNA	33	0	0
snR37_snoRNA	34	0	0
snR37_snoRNA	35	0	0
snR37_snoRNA	36	0	0
snR37_snoRNA	37	0	0
snR37_snoRNA	38	0	0
snR37_snoRNA	39	0	0
snR37_snoRNA	40	0	0
snR37_snoRNA	41	0	0
snR37_snoRNA	42	0	0
snR37_snoRNA	43	0	1
snR37_snoRNA	44	0	1
snR37_snoRNA	45	0	0
snR37_snoRNA	46	0	0
snR37_snoRNA	47	0	0
snR37_snoRNA	48	0	0
snR37_snoRNA	49	0	0
snR37_snoRNA	50	0	0
snR37_snoRNA	51	0	0
snR37_snoRNA	52	0	0
snR37_snoRNA	53	0	0
snR37_snoRNA	54	0	0
snR37_snoRNA	55	0	0
snR37_snoRNA	56	0	2
snR37_snoRNA	57	0	1
snR37_snoRNA	58	0	1
snR37_snoRNA	59	0	0
snR37_snoRNA	60	0	0
snR37_snoRNA	61	0	1
snR37_snoRNA	62	0	2
snR37_snoRNA	63	0	0
snR37_snoRNA	64	0	0
snR37_snoRNA	65	0	0
snR37_snoRNA	66	0	0
snR37_snoRNA	67	0	0
snR37_snoRNA	68	0	0
snR37_snoRNA	69	0	0
snR37_snoRNA	70	0	0
snR37_snoRNA	71	0	1
snR37_snoRNA	72	0	0
snR37_snoRNA	73	0	0
snR37_snoRNA	74	0	0
snR37_snoRNA	75	0	0
snR37_snoRNA	76	0	0
snR37_snoRNA	77	0	0
snR37_snoRNA	78	0	0
snR37_snoRNA	79	0	0
snR37_snoRNA	80	0	1
snR37_snoRNA	81	0	1
snR37_snoRNA	82	0	0
snR37_snoRNA	83	0	0
snR37_snoRNA	84	0	0
snR37_snoRNA	85	0	1
snR37_snoRNA	86	0	1
snR37_snoRNA	87	0	0
snR37_snoRNA	88	0	0
snR37_snoRNA	89	0	0
snR37_snoRNA	90	0	0
snR37_snoRNA	91	0	0
snR37_snoRNA	92	0	0
snR37_snoRNA	93	0	0
snR37_snoRNA	94	0	0
snR37_snoRNA	95	0	0
snR37_snoRNA	96	0	0
snR37_snoRNA	97	0	0
snR37_snoRNA	98	0	0
snR37_snoRNA	99	0	0
snR37_snoRNA	100	0	0
snR37_snoRNA	101	0	0
snR37_snoRNA	102	0	0
snR37_snoRNA	103	0	0
snR37_snoRNA	104	0	0
snR37_snoRNA	105	0	1
snR37_snoRNA	106	0	1
snR37_snoRNA	107	0	0
snR37_snoRNA	108	0	2
snR37_snoRNA	109	0	0
snR37_snoRNA	110	0	0
snR37_snoRNA	111	0	0
snR37_snoRNA	112	0	0
snR37_snoRNA	113	0	0
snR37_snoRNA	114	0	1
snR37_snoRNA	115	0	0
snR37_snoRNA	116	0	0
snR37_snoRNA	117	0	0
snR37_snoRNA	118	0	0
snR37_snoRNA	119	0	0
snR37_snoRNA	120	0	0
snR37_snoRNA	121	0	0
snR37_snoRNA	122	0	0
snR37_snoRNA	123	0	0
snR37_snoRNA	124	0	1
snR37_snoRNA	125	0	0
snR37_snoRNA	126	0	0
snR37_snoRNA	127	0	0
snR37_snoRNA	128	0	0
snR37_snoRNA	129	0	0
snR37_snoRNA	130	0	1
snR37_snoRNA	131	0	0
snR37_snoRNA	132	0	0
snR37_snoRNA	133	0	1
snR37_snoRNA	134	0	0
snR37_snoRNA	135	0	0
snR37_snoRNA	136	0	0
snR37_snoRNA	137	0	0
snR37_snoRNA	138	0	1
snR37_snoRNA	139	0	0
snR37_snoRNA	140	0	0
snR37_snoRNA	141	0	0
snR37_snoRNA	142	0	0
snR37_snoRNA	143	0	0
snR37_snoRNA	144	0	0
snR37_snoRNA	145	0	0
snR37_snoRNA	146	0	0
snR37_snoRNA	147	0	0
snR37_snoRNA	148	0	0
snR37_snoRNA	149	0	1
snR37_snoRNA	150	0	0
snR37_snoRNA	151	0	1
snR37_snoRNA	152	0	0
snR37_snoRNA	153	0	0
snR37_snoRNA	154	0	0
snR37_snoRNA	155	0	1
snR37_snoRNA	156	0	1
snR37_snoRNA	157	0	0
snR37_snoRNA	158	0	0
snR37_snoRNA	159	0	0
snR37_snoRNA	160	0	1
snR37_snoRNA	161	0	0
snR37_snoRNA	162	0	0
snR37_snoRNA	163	0	0
snR37_snoRNA	164	0	0
snR37_snoRNA	165	0	1
snR37_snoRNA	166	0	0
snR37_snoRNA	167	0	0
snR37_snoRNA	168	0	0
snR37_snoRNA	169	0	0
snR37_snoRNA	170	0	0
snR37_snoRNA	171	0	0
snR37_snoRNA	172	0	0
snR37_snoRNA	173	0	0
snR37_snoRNA	174	0	0
snR37_snoRNA	175	0	0
snR37_snoRNA	176	0	0
snR37_snoRNA	177	0	0
snR37_snoRNA	178	0	0
snR37_snoRNA	179	0	0
snR37_snoRNA	180	0	0
snR37_snoRNA	181	0	0
snR37_snoRNA	182	0	0
snR37_snoRNA	183	0	0
snR37_snoRNA	184	0	0
snR37_snoRNA	185	0	0
snR37_snoRNA	186	0	0
snR37_snoRNA	187	0	0
snR37_snoRNA	188	0	1
snR37_snoRNA	189	0	0
snR37_snoRNA	190	0	0
snR37_snoRNA	191	0	0
snR37_snoRNA	192	0	0
snR37_snoRNA	193	0	0
snR37_snoRNA	194	0	0
